,tweet
740,"sering kepikiran bisa kerja diluar kota, jakarta misalnya. tiap hari pulang pergi ngantor naik mrt atau krl. tapi masih takut buat mulainya atau langkah awal resign dikantor yg udah 7thn ngasih nafkah"
741,"harusnya jakarta eh lebih tepatnya indonesia deh yaa. majuin transportasi, kenapa? kmrn jalan2 di singapore pake kendaraan umum, bis dan mrt itu sangat amat nyaman loh. bahkan, jalan 2 km aja gua jabanin yang biasanya di bekaseh gua ke alfamart aja naik motor"
742,"@bola_jakarta gw sih setuju banget kalo naik transportasi umum macam mrt/busway yang penting tertib bang, khususnya yg di wilayah dki jakarta ya..semoga lrt cepat jadi juga..biar the jak yang di luar wilayah dki jakarta bisa nikmatin juga ??"
743,"lama-lama gak seberapa bgt capeknya + perintilan (beli tiket, turun tangga) naik mrt / busway dibandingin macetnya jakarta."
744,"3. khusus gua yg kuliah antar provinsi (jakarta-banten) akses ke kampus lebih nyaman naik motor, kenapa? pertama, kalo naik mrt itu rutenya kudu naik kereta arah sudirman terus nyambung mrt arah lebak bulus terus nyambung lagi naik angkot/ojol jurusan ciputat"
745,"naik mrt di jakarta setiap hari, jadi mimpi jogja solo ada mrt :"")))"
746,enak nih naik sepeda keliling jakarta sekaligus meng integrasikan semua public transport mulai dari sepeda dari @pasificbikeofficial @pasificoneteam kemudian naik pt_transjakarta lanjut krl - mrt - lrt saat https://t.co/qhx4pvpfeh
747,"coba untuk mengurangi polusi jakarta , itu artes artes mobilnya gak usah banyak2 kalau suting dekat2 naik saja mrt lah lanjut tj kan bisaaaa"
748,"ya emang sih gue kalo ke kantor masih naik motor. cuman kalau naik umum sama aja, dari stasiun ke kantor sama aja jaraknya dari rumah ke kantor. sebisa mungkin gue kalo ke arah jakarta pake transjak atau mrt pasti.

yang lain ngeluh ngeluh aja, tapi kemana mana males naik umum. https://t.co/eyuzssnhaq"
749,ada gak si yg abis 17 an mau jalan2 sm aku gitu keliling jakarta naik mrt :( bosen di rmh aaaa
750,"di jakarta berasa jadi nyonya ?? gak enak bet dah, kemana² harus dianter sopir, gk boleh naik krl, mrt, bahkan ojol gk boleh. kebacut!"
751,mencoba naik mrt jakarta https://t.co/of4dpeapa8
752,"asap asep asap asep
koentjinya adalah:

1. kesejahteraan tiap daerah gak merata, perbandingan gaji di jakarta sama di daerah anjlok bgt

2. udahan yuk naik mobilnya ke kantor kalo cuma sendirian doang mah. public transport udah banyak pilihan: krl, mrt, busway, ojol. bisa koook"
753,"@eunikemhy wkwkwk iyaa dipanggil elder
orangnya ramah. tanya udah lama di jakarta? pernah naik mrt? nanti turun di mana? gitu2
bahkan gerejanya di sebelah smaku wkwkwk"
754,"@tony_rmm dirut tj dan mrt naek angkutan umum kok. yang tj naek mrt jakarta, satunya naek kci (dulu), mungkin sekarang naik mrt juga. :))"
755,"yuk naik mrt jakarta dan jngn lupa simpan single trip ticket & juga struk pembelian tiketmu. trn di stasiun cipete raya, mampir ke outlet nasi jeruk tanggal tua dan dapatkan gratis kopi lima detik untuk setiap pembelian menu njtt. periode promo hingga 24 agustus 2019.? https://t.co/ff5p9kcxy4"
756,@diyasprdn bahkan sekali pun naik mrt jakarta belum pernah????
757,"naik mrt jam segini,ngeliat muka penumpangnya capek semua hft jakarta sekeras ini yaah.."
758,"biar kekinian kayak anak-anak jakarta, bodjo juga gakmau ketinggalan buat nyobaik naik mrt jakarta nih!
tapi kali ini, seru banget karna sambil nyanyi-nyanyi, wohooo~

nonton selengkapnya disini:https://t.co/whmuld0bij"
759,"pgen naik mrt lagi ???? tpi jakarta timur nggak ad mrt huhuhu ...
trpaksa naik grap dri halim ke balai sarbini ..."
760,"udara di dki jakarta buruk, kata jk beralih ke transportasi umum? pak, brt itu bahan bakarnya diesel/biodiesel. brt nyebarin polusi udara keliling jakarta 24 jam non stop.
mrt? rute sedikit, sementara yang biasa naik kendaraan pribadi adalah commuter."
761,"@nanoarashi enggak kantorku khan jakarta timur ga dilewati mrt atau lrt. paling deket ke stasiun pasar minggu..
aku udah nyobain semua masih sepi dan bukan pilihan alternatif karena biayanya mahal :p
aku naik busway ke blok m 3500, naik mrt 7000"
762,"ngelihat jakarta yg gini bgt grey sky nya, jd inget a beautiful jogja sky and its merapi during my years before ??
skrg kalo ke arah area ber mrt langsung maunya naik mrt instead of car ??"
763,"@askmenfess kl di jakarta, aku jalan jalan di jalan protokol;) dr sarinah ke hi, trys naik mrt ke senayan, jalan jalan deh ke sanaehehe"
764,"hari ini :
pertama kali naik busway, mrt, dan goride di jakarta 

mamah anakmu bangga sekali"
765,"@thearieair kalo bego jangn dipiara cong,  bikin msikin aja.  mending piara sapi or kambing jadi duit cong apalagi lebaran haji harga naik cong.  bisa buat piknik ke jakarta naik mrt.  lo mesti belum pernah naik mrt kan?? ckfkxkxk"
766,ini ga ada yg mau ajak aku ke jakarta apa ya :( ku ingin naik mrt.
767,yah pak..warga jakarta bejibun. yg naik kendaraan pribadi msh byk bgt pak. asli deh pak daerah selatan msh macet meski udah ada mrt ama transjakarta busway. https://t.co/8cstd7rwzr
768,ini adalah banyaknya orang yang menggunakan mrt jakarta pas hut jakarta ke-492. bayangin aja ada segitu banyak orang yang berkontribusi untuk naik moda transportasi umum demi jakarta yang lebih lengang. mantap! https://t.co/kzvw8tpxmp
769,"wisatawan aja naik mrt,lrt dan jakarta city tour di jakarta sambil nikmatin nuansa kota tua bareng yg tercinta dan tersayang bagian 3 ?????? https://t.co/uh4vxdbs9l"
770,abis muterin jakarta naik turun mrt sampe2 dibilang bau matahari y thx ibu
771,"wisatawan aja naik mrt,lrt dan jakarta city tour di jakarta sambil nikmatin nuansa kota tua bareng yg tercinta dan tersayang bagian 1 ?????? https://t.co/p9ffueii1d"
772,"@barijoe depok-jakarta, motor bensin ron 92, 30rb bisa buat minimal 2 hari pp.

kombinasi ojol-krl-mrt sekitar 40rb 1 hari pp, dengan waktu tempuh perjalanan 1.5x lipat.

lebih cape naik motor, tapi ini ngomongin ekonomis kan? hehe"
773,"pengen ngablu sendirian keliling jakarta, eeh lupa bawa flash?? kan susyah kalau kudu ngantri dulu mau naik mrt"
774,"polusinya makin2 aja jakarta. ayolah apda naik mrt apa ngga busway apa ngga transportasi umum naikiin gojek atau ojek pengkolan gausa bawa mobil sendiri atau motor sendiri laa. kasian anak anak kecil, kasian yang punya asma, atau gangguan lainnya ??????"
775,"@detikcom @detikfinance selama penduduk jakarta ga gengsi untuk naik kendaraan umum dan pemerintah intensif untuk terus mengembangkan tj, krl, mrt, lrt, dsb  pasti polusi bisa ditekan"
776,"anak jakarta lgi hemat life naik pesawat.

naik grab 200 ribu tapi sejam nyampe atau 40 ribu (ka bandara) + 7 ribu (mrt) + 8 ribu (grab senayan - kos) tapi ditempuh 3 jam. ????"
777,ternyata #til #barutahu eskalator mrt jakarta disetel naik vs turun sesuai jam ngantor dg asumsi selatan adalah tujuan massa saat jam pulang kantor. lah hamba ini jadinya kudu meniti naik anak tangga alon alon kelakon wae.. (krn eskalator di st layang cipete disetel turun..)
778,"kurang afdol rasanya kalo sudah sampai ibu kota nggak naik mrt dan ke bundaran hi.
ingin merasakan macetnya jakarta. @ bundaran hi, jakarta. https://t.co/izh8crbvaj"
779,"2 hari yg lalu norak bgt naik mrt 
thanks untuk teman ku billah dan elita yg telah mewujudkan mimpi naik mrt 
maaf ku telat menikamti fasilitas di jakarta"
780,"kemarin, seharian keliling jakarta menggunakan transportasi umum. naik krl, kemudian mrt, diselipkan ojek online di tengahnya bila perlu. rasanya, waktu bepergian lebih bisa diprediksi, ketimbang membawa mobil sendiri."
781,"rindu mengelilingi jakarta-depok-bogor naik kereta mrt busway??
hoho berasa dipedalaman"
782,"cita cita :

naik mrt jakarta ??"
783,"@mkusumawijaya @aniesbaswedan era pak anies mmg banyak dilakukan integrasi antar moda angkutan. ini sesuatu hal yg sgt penting.

yg tinggal di bintaro/bsd ""dijemput"" royal trans untuk naik mrt ke jakarta pusat."
784,"@jo0chan jalan"" sama adek"" sama sepupu"" naik mrt trans jakarta gitu""

itu lagi di stasiun jakarta kota w"
785,"@ponikunyil ayo main jakarta, ntar naik mrt sampe mabok"
786,@borahaebabee saia 18th tinggal di jakarta belom pernah naik mrt dong:((
787,"teka teki teka teko

kenapa penumpang di bawah usia 50 yang naik mrt, trans jakarta & commuter line yang duduk hampir 90% tertidur?

a. abis siskamling
b. abis lembur
c. baru punya baby jadi begadang mulu
d. ngarab sugab
e. lainnya silahkan isi

trims"
788,bm ke jakarta dan naik mrt:)
789,"naik mrt di negara orang pede aja, giliran naik mrt di jakarta buat pertama kali, canggung ?? https://t.co/65cslnqamk"
790,"ini dia peta rute mrt jakarta masa depan. pembangunan mrt jakarta hingga 2030 ditargetkan mencapai 230 km. terdiri dari 162,8 km jalur bawah tanah dan 68,16 km jalur layang. nggak sabar pengen nyobain keliling jakarta naik mrt. #oposisitidakperluposisi #indonesiamaju https://t.co/xnrtjane5o"
791,"@anisadiani jasa sewa pacarnya bu... bisa diajak muter jakarta naik tj, mrt, angkot, bajaj, sesuka ibu aja mau kencan model kek mana bisa bu di order"
792,jadi cerita dulu aku dari jakarta timur naik gojek ke jakarta pusat karna aku belom tau rutenya wkwkwk terus aku berhenti di stasiun mrt bundaran hi. disebrangnya ada halte busway transjakarta. tepatnya disebelah utara bundaran hi
793,"@pjoyxng @kminahxng @yoonsuxng ( gue tinggal di jakarta, tapi nggak pernah naik mrt. )"
794,"weekend tiba, saatnya liburan. buat kamu yang ingin jalan-jalan dengan naik mrt tapi bingung mau kemana? ini dia beberapa rekomendasi tempat wisata sekitar jakarta yang bisa kamu jangkau dengan menggunakan mrt."
795,"udah ky di ln nih jakarta.. ngantor naik mrt, dr stasiun jalan kaki, mantaap"
796,pernah nonton youtube jalan-jalan keluar negeri yang mereka kemanapun mudah karena naik transportasi publik... https://t.co/yzvdsn5l1u
797,"@shantiraaa ya sok cepet beresin skripsinya nanti main ke jakarta, aku ajak naik mrt haha."
798,sungguh salut buat yg kerja di jabodetabek tp pulang dan perginya naik angkutan umum (re: krl/busway/mrt/apa pun lah). apalagi yg rumahnya di ujung dunia bekasi kerjanya di belahan barat jakarta. ya pokoknya yg ujung ke ujung. kalian super sekali:(
799,mikir...di jakarta apa cuma aku yg belom naik mrt. duh aku ga gaul...
800,90.000 penumpang naik mrt jakarta per hari pasca 4 bulan beroperasi https://t.co/wapvzczwhx
801,"@askfess naik krl jurusan jakarta kota, turun di st. manggarai trus transit kereta yang arah sudirman (angke/duri/ jatinegara) trus turun di st. sudirman. jalan kaki dikit trus naik mrt dukuh atas, naik jurusan lebak bulus grab trus turun di blok m."
802,@danaranindito iya kannn... aduh macetnya ampun2an deh jakarta. alhamdulillah ada mrt hehe.
803,"a lot more people taking mrt for going to kondangan. looks promising, jakarta!"
804,"@ambudaff @primaleli @ayurenatyas ambu 17an ke jakarta, kan? nanti naik mrt ~0~"
805,".batik nusantara akan bawa misi perdamaian dunia
=============================
bertempat di stasiun mrt bundaran hi jakarta, kamis, 1 agustus 2019, presiden ri joko widodo untuk pertama kalinya menorehankan... https://t.co/xgolayzlca"
806,"kawasan kota tua salah satu objek wisata favorit di jakarta. #anakkota mau ke sini? gampang banget! bisa memanfaatkan layanan krl commuter line atau transjakarta. bisa juga menggunakan mrt turun di bundaran hi, tapi lanjut lagi pakai transjakarta. happy #weekend #anakkota. #bptj https://t.co/62euwjqgtm"
807,"ya, udah lama ngga naik transportasi umu jakarta.
sepertinya memang lebih baik armada pengangkutnya.
tj baru, mrt, krl (masi mbleber sih dan belom pernah naek lagi). https://t.co/zfjo0q9ea8"
808,"@wnikritis @andreasharsono @jokowi @aniesbaswedan beresin kemacetan jakarta lebih mudah dilakukan koordinasi kalau gubernurnya mampu, tidak seperti gubernur yg sekarang...selain itu perlu dicamkan jokowi memutuskan pembangunan mrt sewaktu masih jd gubernur sebagai solusi nyata mengurangi kemacetan. ..gmn dgn wan abud? nol!"
809,yang perlu teman2 ketahui sebelum naik @mrtjakarta https://t.co/sqhsebfuih
810,"@thereal_abi mrt jakarta adalah sejarah panjang, mulai digagas tahun 1985 dan diselesaikan di era anies.
btw, ahoknya dmn ya 
https://t.co/3c1uznpztq"
811,"@aboywitdahoodie iya, tp concerns publik pasti di jakarta dan juga sbnrnya peminat krl itu banyak bgt. selain peran pemerintah nyediain transport public harusnya pemerintah jg harus menjamin keamanannya juga. naik bus? kurang menjamin tp murah. mrt? tarif gak mendukung"
812,"aku ni drdl gaberimpian di jkt. krn dr kecil, br keluar rmh tante udh macet, lingkungan ga sehat

tp ak yg drdlu berimpian kesana kemari naik commuter/kereta/jalan kek di jepang dn luar negri,
baru jakarta, di indo, yg sejauh ini fasilitas transportnya sesuai sama aku, krl, mrt."
813,"sabtu sore gini di jakarta enaknya ngapain ya?
a. jalan2 dan kuliner di mall
b. naik gunung ke bogor
c. keliling jakarta pake mrt

#seriusnanya 
#asktwitter 
#weekendvibes"
814,"@exelflores21 @aniesbaswedan pft...gini aja kagak nyambung, baru keluar dari goa?

gw kemana2 kalo di jakarta kalo gak krl, transjakarta dan sekarang ada mrt.
udah enak banget kemana2 pake itu, kalo lagi males jalan, ke halte dan stasiun naik ojek dl."
815,@hilmi28 bikin kereta cepat jakarta bandung.biar cepat ke jakarta.pas jadi ibukotanya udah di pindah.investasi lrt mrt.jalan tol layang.yang pasti puluhan tahun balik modal.itu buat apa semua kalau ibukotanya sepi.dodol kan.
816,@aniesbaswedan bagaimana kalau mulai membangun mrt antar jakarta dgn botabek jg.
817,"radar bogor: jakarta diguncang gempa, mrt sempat berhenti lalu normal kembali jakarta-radar b  https://t.co/zmie5oi2rg"
818,"jakarta diguncang gempa, mrt sempat berhenti lalu normal kembali https://t.co/rpcni5cadx"
819,"saya ; jakarta mau pindah ya 
lu : iya bang 
saya : knpa 
lu: macet dan lain2 lah 
saya : wah nanti yang menikmati   orang2 asing lah ya seperti mrt dan lain2 yang sedang di bangun"
820,"@null pasca-gempa banten, mrt cek infrastruktur jalur bawah tanah pt mrt jakarta melak  https://t.co/xmytw83f5g"
821,)> gempa jumat malam sempat hentikan layanan mrt jakarta https://t.co/flumz8ao5h
822,"jadi semalem ada yg nitip review ke gue.
clay hotel jakarta, deket sama st. sudirman dan mrt sudirman. jd gampang lah ya masih kejangkau sama kendaraan umum juga. soalnya ink hoteknya dr luar agak kecil dan parkirannya sempit. https://t.co/ym567fx8ag"
823,"@bola_jakarta gunakan transportasi publik (trans jkt,mrt,krl), stop nyebat dulu di stadion, kurangi penggunaan plastik (straw,botol plastik) bawa wadah minum sendiri dari rumah dan mau masuk stadion biar ga nuangin aer ke plastik, pas otw stadion gausah maenan rf/smoke bomb"
824,"@ridaaalfr @askmenfess trafi, mbak. dia udah kerjasama sama transjakarta jadi kita bisa selalu tau lokasi bus sedang di mana.

krl, mrt, jaklingko, angkot luar jakarta (tangerang, bekasi, bogor), bus biasa, semua ada di app-nya. jadi sangat membantu :) https://t.co/8ltn5mhbc3"
825,"jangan sampe ada yang kena tsunami deh, apalagi jakarta. blom pernah naek mrt soalnya. ke comedymarkette apalagi"
826,"operasional dihentikan smtra gegara gempa #staysafe (@ stasiun mrt blok m in jakarta selatan, dki jakarta) https://t.co/7ln5skzmrl"
827,"@ichsanrmdhni mrt lagi lewat itu. 
btw, lu jakarta mana, san?"
828,jakarta gempa sekitar 19:05. stasiun mrt cipete raya goyang. kirain efek keretanya lewat. ternyata gempa ??
829,"@musniumar pak @musniumar saya setuju tapi apakah kapasitas angkutan umum kita mampu? monggo cek krl bogor ke jakarta, lrt bekasi belum siap kalo mrt terbatas lokasi tertentu takutnya jadi back fire saya lebih khawatir nanti tidak efektif bukan pesimis tapi coba realistis"
830,"ya mau gimana lagi, angkutan umum ya masih belum ada kemajuan signifikan. transjakarta, mrt, krl yang desek desekan banget di jam pulang kantor masih sangat kurang. apalagi buat masuk ke daerah daerah pelosok jakarta. masih kacau bet angkotnya."
831,"@bola_jakarta kalo naek krl dan tj okelah murah tapi kalo mrt orang"" juga mikir mending naek kendaraan pribadi nder"
832,"@rajapadmi tidak ada bukti bahwa premanisme selesai di jaman pak jokowi itu klaim anda sendiri. lrt dan mrt bukan masalah di jakarta yang jadi masalah di jakarta itu macet, banjir, kemiskinan. anda sedang halu dengan segala bayangan yang anda buat sendiri dicekoki media massa partisan. ?????"
833,"dengan public transportations sekomplet jakarta, ada ojek/taksi daring, tj, mrt, harusnya bawa mobil sendiri malah merepotkan. yet, why people untel-untelan di jalanan krn pd ribut bawa mobil dhewe2?"
834,"@guechoky buat kota se sibuk jakarta mrt pasti perlu lah.. wajib.
masalahnya pembangunannya aja dah salah.. rumah sederhana letaknya di pinggir2.. kerjanya ke sini. jd ya mobil bakal laku2 aja...dari dulu selalu begitu"
835,"misalnya orang orang dah pada ga pake kendaraan pribadi pun gue ga yakin tj, angkot, kereta komuter, mrt/lrt, bus bisa menjangkau semua daerah di jakarta. kalo orang disuruh jalan kaki dari pemberhentian transportasi umumnya juga trotoar kaga semua ada di jakarta begimana"
